match_id,batsman,over,total_runs
525,DA Warner,5,15
525,DA Warner,6,7
525,DA Warner,7,2
525,DA Warner,8,7
525,DJG Sammy,13,2
525,DJG Sammy,14,2
525,DJG Sammy,15,2
525,DJG Sammy,16,0
525,HV Patel,19,3
525,KD Karthik,6,4
525,KD Karthik,7,2
525,KD Karthik,8,1
525,KD Karthik,9,2
525,KD Karthik,10,1
525,KD Karthik,11,0
525,KL Rahul,10,1
525,KL Rahul,11,8
525,KL Rahul,12,6
525,KL Rahul,13,4
525,KL Rahul,14,4
525,KL Rahul,15,7
525,KL Rahul,16,3
525,KL Rahul,17,11
525,KL Rahul,18,10
525,KS Williamson,8,1
525,KS Williamson,9,6
525,KS Williamson,10,2
525,Mandeep Singh,12,0
525,S Dhawan,1,9
525,S Dhawan,2,1
525,S Dhawan,3,5
525,S Dhawan,4,1
525,S Dhawan,5,0
525,S Dhawan,6,0
525,S Dhawan,7,6
525,S Dhawan,8,2
525,S Dhawan,9,1
525,S Dhawan,10,2
525,S Dhawan,11,2
525,S Dhawan,12,2
525,S Dhawan,13,2
525,S Dhawan,14,1
525,S Dhawan,15,6
525,S Dhawan,16,2
525,S Dhawan,17,9
525,SA Abbott,17,2
525,SA Abbott,18,13
525,SA Abbott,19,0
525,V Kohli,1,2
525,V Kohli,2,5
525,V Kohli,3,3
525,V Kohli,4,1
525,V Kohli,5,11
525,V Kohli,7,8
525,V Kohli,8,1
525,V Kohli,9,4
525,V Kohli,10,11
525,V Kohli,11,5
525,V Kohli,12,0
525,VR Aaron,20,6
525,YS Chahal,20,1
526,AJ Finch,1,5
526,AJ Finch,2,4
526,AJ Finch,3,0
526,AJ Finch,4,1
526,AM Rahane,1,1
526,AM Rahane,2,1
526,AM Rahane,3,1
526,AM Rahane,4,7
526,AM Rahane,5,4
526,AM Rahane,6,3
526,AM Rahane,7,2
526,AM Rahane,8,5
526,AM Rahane,9,7
526,AM Rahane,10,1
526,AM Rahane,11,6
526,AM Rahane,12,6
526,AM Rahane,13,2
526,AM Rahane,14,0
526,CJ Anderson,7,4
526,CJ Anderson,8,1
526,CJ Anderson,9,0
526,CJ Anderson,10,1
526,CJ Anderson,11,1
526,CJ Anderson,12,5
526,CJ Anderson,13,4
526,CJ Anderson,14,6
526,CJ Anderson,15,3
526,CJ Anderson,16,11
526,CJ Anderson,17,2
526,CJ Anderson,18,1
526,CJ Anderson,20,12
526,DJ Hooda,14,13
526,DJ Hooda,15,0
526,J Suchith,20,2
526,JP Faulkner,15,0
526,JP Faulkner,16,1
526,JP Faulkner,18,3
526,JP Faulkner,19,1
526,JP Faulkner,20,1
526,KA Pollard,10,0
526,KA Pollard,11,0
526,KA Pollard,12,1
526,KA Pollard,13,5
526,KA Pollard,14,7
526,KA Pollard,15,6
526,KA Pollard,16,5
526,KA Pollard,17,15
526,KA Pollard,18,12
526,KA Pollard,19,20
526,PA Patel,1,1
526,PA Patel,2,7
526,PA Patel,3,5
526,PA Patel,4,3
526,PA Patel,5,0
526,RG Sharma,5,0
526,RG Sharma,7,0
526,S Gopal,20,1
526,SPD Smith,5,1
526,SPD Smith,6,6
526,SPD Smith,7,5
526,SPD Smith,8,3
526,SPD Smith,9,1
526,SPD Smith,10,3
526,SPD Smith,11,3
526,SPD Smith,12,1
526,SPD Smith,13,5
526,SPD Smith,14,2
526,SPD Smith,15,6
526,SPD Smith,16,12
526,SPD Smith,17,15
526,SPD Smith,18,9
526,SPD Smith,19,10
526,SV Samson,1,0
526,SV Samson,2,10
526,SV Samson,3,2
526,SV Samson,4,2
526,SV Samson,5,4
526,UBT Chand,5,1
526,UBT Chand,6,4
526,UBT Chand,8,2
526,UBT Chand,9,1
526,UBT Chand,10,5
527,A Nehra,19,0
527,A Nehra,20,3
527,AD Russell,10,2
527,AD Russell,11,8
527,AD Russell,12,6
527,AD Russell,13,3
527,AD Russell,14,9
527,AD Russell,15,0
527,AD Russell,16,12
527,AD Russell,17,14
527,AD Russell,18,1
527,AD Russell,19,0
527,AD Russell,20,5
527,BB McCullum,1,18
527,BB McCullum,3,16
527,BB McCullum,4,4
527,BB McCullum,6,0
527,DJ Bravo,6,1
527,DJ Bravo,7,2
527,DJ Bravo,8,1
527,DJ Bravo,10,5
527,DJ Bravo,11,8
527,DJ Bravo,12,2
527,DJ Bravo,13,2
527,DJ Bravo,14,5
527,DJ Bravo,15,5
527,DJ Bravo,16,4
527,DJ Bravo,17,0
527,DR Smith,1,0
527,F du Plessis,4,5
527,F du Plessis,5,12
527,F du Plessis,6,4
527,G Gambhir,1,1
527,G Gambhir,2,5
527,G Gambhir,3,7
527,G Gambhir,4,7
527,G Gambhir,5,0
527,MK Pandey,6,1
527,MK Pandey,7,1
527,MK Pandey,8,2
527,MK Pandey,9,0
527,MM Sharma,20,0
527,MS Dhoni,6,0
527,MS Dhoni,7,1
527,P Negi,17,7
527,P Negi,18,17
527,P Negi,19,7
527,RA Jadeja,7,1
527,RA Jadeja,8,6
527,RA Jadeja,9,1
527,RA Jadeja,10,2
527,RA Jadeja,11,1
527,RA Jadeja,12,2
527,RA Jadeja,13,1
527,RA Jadeja,14,6
527,RA Jadeja,15,1
527,RA Jadeja,16,3
527,RA Jadeja,17,1
527,RA Jadeja,19,0
527,RG More,20,2
527,RV Uthappa,1,5
527,RV Uthappa,2,2
527,RV Uthappa,3,1
527,RV Uthappa,4,5
527,RV Uthappa,5,3
527,RV Uthappa,6,1
527,RV Uthappa,7,5
527,RV Uthappa,8,7
527,RV Uthappa,9,2
527,RV Uthappa,10,7
527,RV Uthappa,11,1
527,RV Uthappa,12,5
527,RV Uthappa,13,2
527,RV Uthappa,14,3
527,RV Uthappa,15,15
527,RV Uthappa,16,2
527,RV Uthappa,17,1
527,RV Uthappa,18,7
527,RV Uthappa,19,5
527,RV Uthappa,20,4
527,SA Yadav,9,2
527,SA Yadav,10,0
527,SK Raina,1,1
527,SK Raina,2,4
527,SK Raina,4,4
528,AD Mathews,19,2
528,AD Mathews,20,5
528,AR Patel,18,2
528,AR Patel,19,8
528,AR Patel,20,3
528,DA Miller,14,1
528,DA Miller,15,2
528,DA Miller,16,1
528,DA Miller,17,2
528,GJ Bailey,17,4
528,GJ Bailey,18,4
528,GJ Bailey,19,11
528,GJ Bailey,20,0
528,GJ Maxwell,16,15
528,JP Duminy,4,5
528,JP Duminy,5,8
528,JP Duminy,6,6
528,JP Duminy,7,2
528,JP Duminy,8,1
528,KM Jadhav,19,2
528,KM Jadhav,20,1
528,M Vijay,1,1
528,M Vijay,2,10
528,M Vijay,4,6
528,M Vijay,5,4
528,MA Agarwal,1,7
528,MA Agarwal,2,8
528,MA Agarwal,3,1
528,MA Agarwal,4,2
528,MA Agarwal,5,1
528,MA Agarwal,6,1
528,MA Agarwal,7,3
528,MA Agarwal,8,2
528,MA Agarwal,9,2
528,MA Agarwal,11,1
528,MA Agarwal,12,8
528,MA Agarwal,13,1
528,MA Agarwal,14,2
528,MA Agarwal,15,17
528,MA Agarwal,16,2
528,MA Agarwal,17,7
528,MA Agarwal,18,6
528,MA Agarwal,19,0
528,SS Iyer,3,8
528,V Sehwag,1,0
528,V Sehwag,3,5
528,V Sehwag,4,2
528,V Sehwag,5,5
528,V Sehwag,6,1
528,V Sehwag,7,2
528,V Sehwag,8,3
528,V Sehwag,9,15
528,V Sehwag,10,2
528,V Sehwag,11,2
528,V Sehwag,12,2
528,V Sehwag,13,1
528,V Sehwag,14,2
528,V Sehwag,15,8
528,WP Saha,6,7
528,WP Saha,7,2
528,WP Saha,8,4
528,WP Saha,9,3
528,WP Saha,10,1
528,WP Saha,11,8
528,WP Saha,12,7
528,WP Saha,13,7
528,WP Saha,14,2
528,Yuvraj Singh,8,1
528,Yuvraj Singh,9,6
528,Yuvraj Singh,10,5
528,Yuvraj Singh,11,9
528,Yuvraj Singh,12,2
528,Yuvraj Singh,13,7
528,Yuvraj Singh,14,3
528,Yuvraj Singh,15,1
528,Yuvraj Singh,16,13
528,Yuvraj Singh,17,7
528,Yuvraj Singh,18,4
528,Yuvraj Singh,19,0
529,A Ashish Reddy,17,1
529,A Ashish Reddy,18,1
529,A Ashish Reddy,19,2
529,A Ashish Reddy,20,10
529,AM Rahane,1,5
529,AM Rahane,2,4
529,AM Rahane,3,0
529,AM Rahane,4,7
529,AM Rahane,5,1
529,AM Rahane,6,8
529,AM Rahane,7,2
529,AM Rahane,8,2
529,AM Rahane,9,1
529,AM Rahane,10,5
529,AM Rahane,11,1
529,AM Rahane,12,5
529,AM Rahane,13,1
529,AM Rahane,14,5
529,AM Rahane,15,5
529,AM Rahane,16,1
529,AM Rahane,17,5
529,AM Rahane,18,6
529,AM Rahane,19,1
529,DA Warner,1,1
529,DA Warner,2,12
529,DA Warner,3,0
529,DA Warner,4,1
529,DA Warner,5,8
529,EJG Morgan,6,0
529,EJG Morgan,8,1
529,EJG Morgan,9,2
529,EJG Morgan,10,3
529,EJG Morgan,11,7
529,EJG Morgan,12,6
529,EJG Morgan,14,5
529,EJG Morgan,15,2
529,EJG Morgan,16,1
529,EJG Morgan,17,0
529,JP Faulkner,19,1
529,JP Faulkner,20,6
529,KK Nair,14,1
529,KK Nair,15,0
529,KL Rahul,5,2
529,KL Rahul,6,0
529,NV Ojha,7,5
529,NV Ojha,8,2
529,NV Ojha,9,6
529,NV Ojha,10,1
529,NV Ojha,11,5
529,NV Ojha,12,2
529,NV Ojha,13,4
529,NV Ojha,14,3
529,NV Ojha,15,0
529,RS Bopara,15,1
529,RS Bopara,16,4
529,RS Bopara,17,2
529,RS Bopara,18,5
529,RS Bopara,19,9
529,RS Bopara,20,2
529,S Dhawan,1,0
529,S Dhawan,3,6
529,S Dhawan,4,5
529,SPD Smith,11,1
529,SPD Smith,12,7
529,SPD Smith,13,2
529,SPD Smith,14,4
529,STR Binny,15,1
529,STR Binny,16,4
529,STR Binny,17,2
529,STR Binny,18,2
529,STR Binny,19,5
529,STR Binny,20,2
529,SV Samson,1,1
529,SV Samson,2,1
529,SV Samson,3,3
529,SV Samson,4,1
529,SV Samson,5,4
529,SV Samson,6,1
529,SV Samson,7,10
529,SV Samson,8,1
529,SV Samson,9,5
529,SV Samson,10,1
529,SV Samson,11,0
530,AT Rayudu,16,2
530,AT Rayudu,17,11
530,AT Rayudu,18,2
530,AT Rayudu,19,14
530,AT Rayudu,20,1
530,BB McCullum,1,1
530,BB McCullum,2,12
530,BB McCullum,3,1
530,BB McCullum,4,9
530,BB McCullum,5,1
530,BB McCullum,6,13
530,BB McCullum,7,11
530,BB McCullum,8,2
530,CJ Anderson,1,1
530,CJ Anderson,3,4
530,DJ Bravo,15,2
530,DJ Bravo,16,1
530,DJ Bravo,17,10
530,DR Smith,1,5
530,DR Smith,2,0
530,DR Smith,3,10
530,DR Smith,4,12
530,DR Smith,5,21
530,DR Smith,6,5
530,DR Smith,7,6
530,DR Smith,8,6
530,F du Plessis,9,5
530,F du Plessis,10,5
530,F du Plessis,11,1
530,F du Plessis,13,0
530,Harbhajan Singh,4,1
530,Harbhajan Singh,6,6
530,Harbhajan Singh,7,4
530,Harbhajan Singh,8,2
530,Harbhajan Singh,9,8
530,Harbhajan Singh,10,4
530,KA Pollard,11,7
530,KA Pollard,12,4
530,KA Pollard,13,8
530,KA Pollard,14,25
530,KA Pollard,15,3
530,KA Pollard,16,4
530,KA Pollard,17,6
530,KA Pollard,18,3
530,KA Pollard,19,1
530,KA Pollard,20,5
530,LMP Simmons,1,1
530,LMP Simmons,2,0
530,LMP Simmons,4,4
530,MS Dhoni,13,1
530,MS Dhoni,14,1
530,MS Dhoni,15,1
530,PA Patel,1,0
530,R Vinay Kumar,20,2
530,RG Sharma,3,2
530,RG Sharma,5,7
530,RG Sharma,6,5
530,RG Sharma,7,1
530,RG Sharma,8,6
530,RG Sharma,9,1
530,RG Sharma,10,5
530,RG Sharma,11,2
530,RG Sharma,12,9
530,RG Sharma,13,6
530,RG Sharma,14,1
530,RG Sharma,15,5
530,SK Raina,9,1
530,SK Raina,10,2
530,SK Raina,11,3
530,SK Raina,12,11
530,SK Raina,13,2
530,SK Raina,14,11
530,SK Raina,15,7
530,SK Raina,16,4
530,SK Raina,17,6
531,A Ashish Reddy,17,1
531,A Ashish Reddy,18,2
531,A Ashish Reddy,19,12
531,A Ashish Reddy,20,0
531,AD Mathews,17,2
531,AD Mathews,18,2
531,AD Mathews,19,8
531,AD Mathews,20,3
531,DA Warner,1,1
531,DA Warner,2,5
531,DA Warner,3,5
531,DA Warner,4,2
531,DA Warner,6,18
531,DA Warner,7,0
531,EJG Morgan,17,1
531,JP Duminy,3,5
531,JP Duminy,4,5
531,JP Duminy,5,1
531,JP Duminy,7,4
531,JP Duminy,8,3
531,JP Duminy,9,7
531,JP Duminy,10,1
531,JP Duminy,11,2
531,JP Duminy,12,2
531,JP Duminy,13,6
531,JP Duminy,14,1
531,JP Duminy,15,14
531,JP Duminy,16,7
531,KL Rahul,7,1
531,KL Rahul,8,1
531,KL Rahul,9,2
531,KL Rahul,10,8
531,KL Rahul,11,8
531,KL Rahul,12,2
531,KL Rahul,13,2
531,KM Jadhav,17,2
531,KM Jadhav,18,4
531,KM Jadhav,19,8
531,KM Jadhav,20,6
531,KV Sharma,18,14
531,KV Sharma,19,1
531,KV Sharma,20,4
531,MA Agarwal,1,1
531,MA Agarwal,3,0
531,NV Ojha,13,1
531,NV Ojha,14,1
531,NV Ojha,15,8
531,NV Ojha,16,2
531,P Kumar,20,1
531,RS Bopara,7,2
531,RS Bopara,8,1
531,RS Bopara,9,2
531,RS Bopara,10,2
531,RS Bopara,11,2
531,RS Bopara,12,5
531,RS Bopara,13,1
531,RS Bopara,14,10
531,RS Bopara,15,1
531,RS Bopara,16,8
531,RS Bopara,17,7
531,S Dhawan,1,2
531,S Dhawan,2,2
531,S Dhawan,3,2
531,S Dhawan,4,1
531,S Dhawan,5,12
531,S Dhawan,7,0
531,SS Iyer,1,6
531,SS Iyer,2,8
531,SS Iyer,4,1
531,SS Iyer,5,1
531,SS Iyer,6,12
531,SS Iyer,7,2
531,SS Iyer,8,8
531,SS Iyer,9,2
531,SS Iyer,10,13
531,SS Iyer,11,10
531,SS Iyer,12,0
531,Yuvraj Singh,12,1
531,Yuvraj Singh,13,2
531,Yuvraj Singh,14,2
531,Yuvraj Singh,15,1
531,Yuvraj Singh,16,4
531,Yuvraj Singh,17,0
532,AD Russell,8,0
532,AD Russell,9,2
532,AD Russell,10,4
532,AD Russell,11,8
532,AD Russell,12,5
532,AD Russell,13,19
532,AD Russell,14,5
532,AD Russell,15,3
532,AD Russell,16,12
532,AD Russell,17,7
532,AD Russell,18,1
532,AR Patel,18,1
532,AR Patel,19,1
532,Anureet Singh,20,1
532,G Gambhir,1,1
532,G Gambhir,2,2
532,G Gambhir,3,2
532,G Gambhir,4,4
532,G Gambhir,6,1
532,G Gambhir,7,2
532,G Gambhir,8,0
532,GJ Bailey,5,9
532,GJ Bailey,6,0
532,GJ Bailey,7,1
532,GJ Bailey,8,3
532,GJ Bailey,9,1
532,GJ Bailey,10,2
532,GJ Bailey,11,2
532,GJ Bailey,12,7
532,GJ Bailey,13,2
532,GJ Bailey,14,1
532,GJ Bailey,15,3
532,GJ Bailey,16,2
532,GJ Bailey,17,7
532,GJ Bailey,18,9
532,GJ Bailey,19,5
532,GJ Bailey,20,7
532,GJ Maxwell,4,0
532,GJ Maxwell,5,1
532,GJ Maxwell,6,11
532,GJ Maxwell,7,1
532,GJ Maxwell,8,1
532,GJ Maxwell,9,9
532,GJ Maxwell,10,11
532,GJ Maxwell,11,4
532,GJ Maxwell,12,1
532,Gurkeerat Singh,15,2
532,Gurkeerat Singh,16,1
532,Gurkeerat Singh,17,7
532,Gurkeerat Singh,18,1
532,M Vijay,1,0
532,MG Johnson,20,1
532,MK Pandey,3,3
532,MK Pandey,4,1
532,MK Pandey,5,8
532,NLTC Perera,12,0
532,NLTC Perera,13,2
532,NLTC Perera,14,11
532,PP Chawla,18,4
532,RN ten Doeschate,8,0
532,RV Uthappa,1,7
532,RV Uthappa,2,6
532,RV Uthappa,3,0
532,SA Yadav,5,4
532,SA Yadav,6,14
532,SA Yadav,7,5
532,V Sehwag,2,2
532,V Sehwag,4,5
532,V Sehwag,5,4
532,WP Saha,1,2
532,WP Saha,2,2
532,WP Saha,3,12
532,WP Saha,4,0
532,YK Pathan,7,0
532,YK Pathan,9,1
532,YK Pathan,10,1
532,YK Pathan,11,1
532,YK Pathan,12,2
532,YK Pathan,14,5
532,YK Pathan,15,9
532,YK Pathan,16,2
532,YK Pathan,17,6
532,YK Pathan,18,2
533,AM Rahane,1,1
533,AM Rahane,2,6
533,AM Rahane,3,6
533,AM Rahane,4,7
533,AM Rahane,5,9
533,AM Rahane,7,3
533,AM Rahane,8,3
533,AM Rahane,9,1
533,AM Rahane,10,8
533,AM Rahane,11,3
533,AM Rahane,12,1
533,AM Rahane,13,4
533,AM Rahane,14,12
533,AM Rahane,15,2
533,AM Rahane,16,4
533,AM Rahane,17,1
533,AM Rahane,18,5
533,BB McCullum,1,8
533,BB McCullum,3,4
533,DJ Bravo,7,1
533,DJ Bravo,8,6
533,DJ Bravo,9,1
533,DJ Bravo,10,1
533,DJ Bravo,12,10
533,DJ Bravo,13,2
533,DJ Bravo,14,9
533,DJ Bravo,15,1
533,DJ Bravo,16,2
533,DJ Bravo,17,5
533,DJ Bravo,18,16
533,DJ Bravo,19,8
533,DJ Bravo,20,5
533,DR Smith,1,1
533,DR Smith,2,2
533,DR Smith,3,1
533,DR Smith,4,10
533,DR Smith,5,8
533,DR Smith,6,0
533,DR Smith,7,0
533,DR Smith,8,3
533,DR Smith,9,15
533,DR Smith,10,0
533,F du Plessis,6,1
533,F du Plessis,7,0
533,KK Nair,19,1
533,MS Dhoni,10,2
533,MS Dhoni,11,5
533,MS Dhoni,12,2
533,MS Dhoni,13,2
533,MS Dhoni,14,2
533,MS Dhoni,15,5
533,MS Dhoni,16,5
533,MS Dhoni,17,4
533,MS Dhoni,18,1
533,MS Dhoni,19,2
533,MS Dhoni,20,2
533,SK Raina,3,1
533,SK Raina,4,1
533,SK Raina,6,2
533,SPD Smith,17,2
533,SPD Smith,18,4
533,SPD Smith,19,0
533,SR Watson,1,0
533,SR Watson,2,1
533,SR Watson,3,5
533,SR Watson,4,6
533,SR Watson,5,1
533,SR Watson,6,5
533,SR Watson,7,1
533,SR Watson,8,3
533,SR Watson,9,15
533,SR Watson,10,7
533,SR Watson,11,3
533,SR Watson,12,15
533,SR Watson,13,1
533,SR Watson,14,1
533,SR Watson,15,8
533,SR Watson,16,2
533,SR Watson,17,0
534,AB de Villiers,11,14
534,AB de Villiers,12,5
534,AB de Villiers,13,24
534,AB de Villiers,15,0
534,AN Ahmed,20,1
534,AT Rayudu,19,0
534,CH Gayle,1,4
534,CH Gayle,2,0
534,CH Gayle,4,2
534,CH Gayle,6,7
534,CH Gayle,7,2
534,CH Gayle,8,3
534,CH Gayle,9,0
534,D Wiese,14,5
534,D Wiese,15,1
534,D Wiese,16,12
534,D Wiese,17,7
534,D Wiese,18,13
534,D Wiese,19,1
534,D Wiese,20,8
534,HH Pandya,19,1
534,HH Pandya,20,16
534,Harbhajan Singh,20,0
534,Iqbal Abdulla,15,4
534,Iqbal Abdulla,16,3
534,Iqbal Abdulla,17,9
534,Iqbal Abdulla,18,2
534,Iqbal Abdulla,19,6
534,KA Pollard,18,1
534,KA Pollard,19,4
534,KD Karthik,9,1
534,KD Karthik,10,3
534,KD Karthik,11,1
534,KD Karthik,12,14
534,KD Karthik,13,0
534,LMP Simmons,1,1
534,LMP Simmons,2,4
534,LMP Simmons,3,1
534,LMP Simmons,4,13
534,LMP Simmons,5,8
534,LMP Simmons,6,1
534,LMP Simmons,8,1
534,LMP Simmons,9,7
534,LMP Simmons,11,14
534,LMP Simmons,12,2
534,LMP Simmons,13,4
534,LMP Simmons,14,5
534,MS Bisla,1,0
534,MS Bisla,3,8
534,MS Bisla,4,2
534,MS Bisla,5,10
534,PA Patel,1,1
534,PA Patel,2,7
534,PA Patel,3,9
534,PA Patel,5,1
534,PA Patel,6,1
534,RG Sharma,15,12
534,RG Sharma,16,1
534,RG Sharma,17,23
534,RG Sharma,18,2
534,RG Sharma,19,4
534,RR Rossouw,14,0
534,UBT Chand,6,1
534,UBT Chand,7,11
534,UBT Chand,8,4
534,UBT Chand,9,2
534,UBT Chand,10,10
534,UBT Chand,12,2
534,UBT Chand,13,9
534,UBT Chand,14,1
534,UBT Chand,15,1
534,UBT Chand,16,18
534,UBT Chand,17,1
534,UBT Chand,18,5
534,V Kohli,6,0
534,V Kohli,7,2
534,V Kohli,8,8
534,V Kohli,9,7
534,V Kohli,10,1
534,V Kohli,11,1
535,A Mishra,20,1
535,AD Mathews,14,1
535,AD Mathews,15,2
535,AD Mathews,16,1
535,AD Mathews,17,1
535,AD Mathews,18,4
535,AD Mathews,19,19
535,AD Mathews,20,1
535,G Gambhir,1,1
535,G Gambhir,2,2
535,G Gambhir,3,9
535,G Gambhir,4,1
535,G Gambhir,5,4
535,G Gambhir,6,10
535,G Gambhir,7,2
535,G Gambhir,8,1
535,G Gambhir,9,3
535,G Gambhir,10,3
535,G Gambhir,11,2
535,G Gambhir,12,8
535,G Gambhir,13,1
535,G Gambhir,14,7
535,G Gambhir,15,2
535,G Gambhir,17,4
535,G Gambhir,18,1
535,JP Duminy,2,0
535,JP Duminy,3,5
535,JP Duminy,5,0
535,KM Jadhav,16,1
535,KM Jadhav,17,11
535,KM Jadhav,18,2
535,MA Agarwal,1,3
535,MA Agarwal,2,0
535,MK Pandey,5,0
535,MK Tiwary,5,4
535,MK Tiwary,6,2
535,MK Tiwary,7,2
535,MK Tiwary,8,4
535,MK Tiwary,9,2
535,MK Tiwary,10,7
535,MK Tiwary,11,9
535,MK Tiwary,12,2
535,MK Tiwary,13,1
535,MK Tiwary,14,1
535,NM Coulter-Nile,19,1
535,NM Coulter-Nile,20,1
535,RN ten Doeschate,18,1
535,RN ten Doeschate,19,2
535,RV Uthappa,1,5
535,RV Uthappa,2,5
535,RV Uthappa,3,2
535,RV Uthappa,4,6
535,RV Uthappa,5,0
535,SA Yadav,6,3
535,SA Yadav,7,2
535,SA Yadav,8,9
535,SA Yadav,9,6
535,SA Yadav,10,5
535,SS Iyer,2,2
535,SS Iyer,3,2
535,SS Iyer,4,10
535,SS Iyer,6,6
535,SS Iyer,7,7
535,SS Iyer,8,7
535,SS Iyer,9,3
535,YK Pathan,11,7
535,YK Pathan,13,5
535,YK Pathan,14,2
535,YK Pathan,15,6
535,YK Pathan,16,12
535,YK Pathan,17,1
535,YK Pathan,18,7
535,Yuvraj Singh,9,1
535,Yuvraj Singh,10,2
535,Yuvraj Singh,12,1
535,Yuvraj Singh,13,5
535,Yuvraj Singh,14,7
535,Yuvraj Singh,15,5
536,AM Rahane,1,4
536,AM Rahane,2,1
536,AM Rahane,3,7
536,AM Rahane,4,9
536,AM Rahane,5,1
536,AM Rahane,6,8
536,AM Rahane,7,3
536,AM Rahane,8,3
536,AM Rahane,9,1
536,AM Rahane,10,5
536,AM Rahane,11,2
536,AM Rahane,12,4
536,AM Rahane,13,2
536,AM Rahane,14,8
536,AM Rahane,15,9
536,AM Rahane,16,2
536,AM Rahane,17,3
536,AM Rahane,18,4
536,AR Patel,18,2
536,AR Patel,19,2
536,AR Patel,20,8
536,DA Miller,1,0
536,DA Miller,9,1
536,DA Miller,10,4
536,DA Miller,12,1
536,DA Miller,13,11
536,DA Miller,14,7
536,DA Miller,15,5
536,DA Miller,16,13
536,DA Miller,17,1
536,DA Miller,18,13
536,DJ Hooda,12,1
536,DJ Hooda,13,13
536,DJ Hooda,14,1
536,DJ Hooda,15,4
536,GJ Maxwell,1,1
536,GJ Maxwell,7,0
536,GJ Maxwell,8,1
536,GJ Maxwell,9,0
536,JP Faulkner,1,0
536,JP Faulkner,18,2
536,JP Faulkner,19,1
536,KK Nair,16,4
536,KK Nair,17,9
536,KK Nair,18,5
536,KK Nair,19,8
536,KK Nair,20,0
536,M Vijay,1,2
536,M Vijay,2,0
536,M Vijay,3,3
536,M Vijay,4,7
536,M Vijay,5,4
536,M Vijay,6,6
536,MG Johnson,19,9
536,MG Johnson,20,5
536,SE Marsh,1,14
536,SE Marsh,3,6
536,SE Marsh,4,6
536,SE Marsh,5,4
536,SE Marsh,6,1
536,SE Marsh,7,7
536,SE Marsh,8,6
536,SE Marsh,9,6
536,SE Marsh,10,2
536,SE Marsh,11,17
536,SE Marsh,12,2
536,SE Marsh,13,2
536,SE Marsh,14,7
536,SE Marsh,15,0
536,SPD Smith,1,6
536,SPD Smith,16,0
536,SR Watson,1,2
536,SR Watson,2,7
536,SR Watson,3,1
536,SR Watson,5,2
536,SR Watson,6,1
536,SR Watson,7,4
536,SR Watson,8,6
536,SR Watson,9,18
536,SR Watson,10,7
536,SR Watson,11,2
536,SR Watson,12,0
536,STR Binny,19,1
536,STR Binny,20,11
536,SV Samson,20,5
536,V Sehwag,2,1
536,WP Saha,15,1
536,WP Saha,16,5
536,WP Saha,17,13
537,AD Russell,6,0
537,AD Russell,7,1
537,AD Russell,8,13
537,AD Russell,9,5
537,DA Warner,1,1
537,DA Warner,2,6
537,DA Warner,3,6
537,DA Warner,4,5
537,DA Warner,5,5
537,DA Warner,6,5
537,DA Warner,7,5
537,DA Warner,8,4
537,DA Warner,9,9
537,DA Warner,10,9
537,DA Warner,11,14
537,DA Warner,12,5
537,DA Warner,13,7
537,DA Warner,14,8
537,DA Warner,15,4
537,G Gambhir,1,1
537,G Gambhir,2,4
537,G Gambhir,3,1
537,G Gambhir,4,0
537,KL Rahul,20,1
537,MC Henriques,19,2
537,MC Henriques,20,5
537,MK Pandey,4,0
537,MK Pandey,5,1
537,MK Pandey,6,7
537,MK Pandey,7,10
537,MK Pandey,8,1
537,MK Pandey,9,2
537,MK Pandey,10,3
537,MK Pandey,11,3
537,MK Pandey,12,6
537,NV Ojha,17,5
537,NV Ojha,18,7
537,NV Ojha,20,6
537,RS Bopara,15,1
537,RS Bopara,16,1
537,RS Bopara,17,0
537,RV Uthappa,1,4
537,RV Uthappa,2,7
537,RV Uthappa,3,7
537,RV Uthappa,4,11
537,RV Uthappa,5,4
537,RV Uthappa,6,2
537,S Dhawan,1,2
537,S Dhawan,2,2
537,S Dhawan,3,3
537,S Dhawan,4,5
537,S Dhawan,5,1
537,S Dhawan,6,2
537,S Dhawan,7,2
537,S Dhawan,8,2
537,S Dhawan,9,2
537,S Dhawan,10,4
537,S Dhawan,12,10
537,S Dhawan,13,1
537,S Dhawan,14,1
537,S Dhawan,15,2
537,S Dhawan,16,9
537,S Dhawan,17,1
537,S Dhawan,18,2
537,S Dhawan,19,4
537,SA Yadav,12,2
537,YK Pathan,10,2
537,YK Pathan,11,4
537,YK Pathan,12,0
538,A Nehra,20,1
538,AB de Villiers,9,0
538,AB de Villiers,10,7
538,AB de Villiers,11,7
538,BB McCullum,1,8
538,BB McCullum,2,0
538,D Wiese,14,1
538,D Wiese,15,1
538,D Wiese,16,2
538,D Wiese,17,1
538,D Wiese,18,9
538,D Wiese,19,7
538,D Wiese,20,5
538,DJ Bravo,17,5
538,DJ Bravo,18,0
538,DR Smith,1,1
538,DR Smith,2,3
538,DR Smith,3,1
538,DR Smith,4,11
538,DR Smith,6,0
538,DR Smith,7,1
538,DR Smith,8,17
538,DR Smith,9,5
538,F du Plessis,15,1
538,F du Plessis,16,6
538,F du Plessis,17,10
538,F du Plessis,18,7
538,F du Plessis,19,7
538,F du Plessis,20,3
538,HV Patel,17,0
538,KD Karthik,5,0
538,KD Karthik,6,1
538,KD Karthik,7,4
538,KD Karthik,8,5
538,KD Karthik,9,0
538,MA Starc,18,1
538,MA Starc,19,6
