player,season,match_id,no. of overs
RV Uthappa,2015,560,4
RV Uthappa,2015,567,6
RV Uthappa,2015,570,3
RV Uthappa,2016,578,10
RV Uthappa,2016,581,4
RV Uthappa,2016,584,13
RV Uthappa,2016,589,9
RV Uthappa,2016,596,1
RV Uthappa,2016,600,8
RV Uthappa,2016,602,18
RV Uthappa,2016,606,1
RV Uthappa,2016,608,17
RV Uthappa,2016,614,3
RV Uthappa,2016,621,1
RV Uthappa,2016,624,3
RV Uthappa,2016,627,6
RV Uthappa,2016,631,4
RV Uthappa,2016,634,2
RV Uthappa,2017,7,1
RV Uthappa,2017,11,5
RV Uthappa,2017,14,12
RV Uthappa,2017,18,1
RV Uthappa,2017,23,16
RV Uthappa,2017,27,4
RV Uthappa,2017,29,14
RV Uthappa,2017,31,11
RV Uthappa,2017,36,11
RV Uthappa,2017,48,1
RV Uthappa,2017,53,1
RV Uthappa,2017,57,2
RV Uthappa,2017,58,2
Rashid Khan,2017,10,2
Rashid Khan,2017,19,1
Rashid Khan,2017,43,2
S Anirudha,2008,85,2
S Anirudha,2010,232,6
S Anirudha,2010,234,1
S Anirudha,2011,235,20
S Anirudha,2011,243,1
S Anirudha,2011,257,3
S Anirudha,2011,262,3
S Anirudha,2011,272,1
S Anirudha,2012,361,3
S Anirudha,2012,371,1
S Anirudha,2013,399,1
S Anirudha,2014,511,2
S Aravind,2011,245,1
S Aravind,2011,296,2
S Aravind,2012,326,4
S Aravind,2015,575,1
S Aravind,2017,1,2
S Aravind,2017,17,2
S Aravind,2017,27,2
S Aravind,2017,30,6
S Aravind,2017,33,4
S Aravind,2017,42,3
S Badree,2017,17,1
S Badree,2017,27,2
S Badree,2017,30,2
S Badree,2017,33,2
S Badree,2017,42,5
S Badrinath,2008,61,5
S Badrinath,2008,67,1
S Badrinath,2008,79,2
S Badrinath,2008,83,4
S Badrinath,2008,85,2
S Badrinath,2008,87,2
S Badrinath,2008,91,16
S Badrinath,2008,96,11
S Badrinath,2008,107,1
S Badrinath,2008,110,1
S Badrinath,2008,117,1
S Badrinath,2009,118,2
S Badrinath,2009,125,3
S Badrinath,2009,131,4
S Badrinath,2009,137,9
S Badrinath,2009,141,9
S Badrinath,2009,149,1
S Badrinath,2009,152,13
S Badrinath,2009,159,4
S Badrinath,2009,162,7
S Badrinath,2009,169,4
S Badrinath,2009,173,1
S Badrinath,2010,179,4
S Badrinath,2010,182,12
S Badrinath,2010,185,4
S Badrinath,2010,190,1
S Badrinath,2010,192,5
S Badrinath,2010,194,15
S Badrinath,2010,198,10
S Badrinath,2010,202,2
S Badrinath,2010,206,1
S Badrinath,2010,211,6
S Badrinath,2010,216,2
S Badrinath,2010,224,11
S Badrinath,2010,228,13
S Badrinath,2010,232,16
S Badrinath,2010,234,4
S Badrinath,2011,243,18
S Badrinath,2011,248,1
S Badrinath,2011,252,7
S Badrinath,2011,257,16
S Badrinath,2011,262,3
S Badrinath,2011,264,14
S Badrinath,2011,272,1
S Badrinath,2011,281,15
S Badrinath,2011,289,14
S Badrinath,2011,297,3
S Badrinath,2011,302,3
S Badrinath,2011,304,9
S Badrinath,2012,308,6
S Badrinath,2012,313,8
S Badrinath,2012,318,6
S Badrinath,2012,332,15
S Badrinath,2012,334,7
S Badrinath,2012,343,8
S Badrinath,2012,352,1
S Badrinath,2012,355,1
S Badrinath,2012,379,11
S Badrinath,2013,386,6
S Badrinath,2013,396,9
S Badrinath,2013,399,9
S Badrinath,2013,406,5
S Badrinath,2013,422,11
S Badrinath,2013,430,1
S Badrinath,2013,457,2
S Chanderpaul,2008,63,4
S Chanderpaul,2008,70,3
S Chanderpaul,2008,88,3
S Dhawan,2008,62,15
S Dhawan,2008,66,10
S Dhawan,2008,73,2
S Dhawan,2008,76,10
S Dhawan,2008,79,5
S Dhawan,2008,82,2
S Dhawan,2008,87,14
S Dhawan,2008,93,1
S Dhawan,2008,95,3
S Dhawan,2008,98,19
S Dhawan,2008,100,2
S Dhawan,2008,104,6
S Dhawan,2008,109,10
S Dhawan,2008,115,5
S Dhawan,2009,118,7
S Dhawan,2009,128,3
S Dhawan,2009,132,2
S Dhawan,2009,135,5
S Dhawan,2010,191,6
S Dhawan,2010,194,9
S Dhawan,2010,199,3
S Dhawan,2010,201,11
S Dhawan,2010,207,6
S Dhawan,2010,211,7
S Dhawan,2010,215,2
S Dhawan,2010,230,3
S Dhawan,2010,231,3
S Dhawan,2010,234,2
S Dhawan,2011,236,5
S Dhawan,2011,240,3
S Dhawan,2011,245,3
S Dhawan,2011,249,12
S Dhawan,2011,253,2
S Dhawan,2011,260,6
S Dhawan,2011,265,3
S Dhawan,2011,272,11
S Dhawan,2011,275,17
S Dhawan,2011,279,9
S Dhawan,2011,286,6
S Dhawan,2011,292,6
S Dhawan,2011,295,9
S Dhawan,2011,300,20
S Dhawan,2012,313,6
S Dhawan,2012,316,7
S Dhawan,2012,323,10
S Dhawan,2012,328,14
S Dhawan,2012,331,16
S Dhawan,2012,337,16
S Dhawan,2012,341,4
S Dhawan,2012,346,11
S Dhawan,2012,348,5
S Dhawan,2012,352,10
S Dhawan,2012,356,20
S Dhawan,2012,359,2
S Dhawan,2012,366,17
S Dhawan,2012,373,8
S Dhawan,2012,376,1
S Dhawan,2013,414,16
S Dhawan,2013,416,2
S Dhawan,2013,423,16
S Dhawan,2013,428,5
S Dhawan,2013,435,1
S Dhawan,2013,440,5
S Dhawan,2013,444,12
S Dhawan,2013,449,2
S Dhawan,2013,453,12
S Dhawan,2013,455,15
S Dhawan,2014,461,11
S Dhawan,2014,466,2
S Dhawan,2014,469,6
S Dhawan,2014,474,3
S Dhawan,2014,477,3
S Dhawan,2014,481,13
S Dhawan,2014,487,4
S Dhawan,2014,489,2
S Dhawan,2014,493,4
S Dhawan,2014,496,11
S Dhawan,2014,500,5
S Dhawan,2014,503,12
S Dhawan,2014,507,18
S Dhawan,2014,511,10
S Dhawan,2015,521,4
S Dhawan,2015,525,17
S Dhawan,2015,529,3
S Dhawan,2015,531,6
S Dhawan,2015,537,18
S Dhawan,2015,541,6
S Dhawan,2015,544,1
S Dhawan,2015,551,12
S Dhawan,2015,555,4
S Dhawan,2015,558,13
S Dhawan,2015,561,4
S Dhawan,2015,564,6
S Dhawan,2015,568,3
S Dhawan,2015,572,1
S Dhawan,2016,580,4
S Dhawan,2016,584,2
S Dhawan,2016,588,1
S Dhawan,2016,591,13
S Dhawan,2016,594,13
S Dhawan,2016,598,18
S Dhawan,2016,603,4
S Dhawan,2016,610,16
S Dhawan,2016,613,18
S Dhawan,2016,616,11
S Dhawan,2016,618,12
S Dhawan,2016,622,8
S Dhawan,2016,628,4
S Dhawan,2016,631,12
S Dhawan,2016,634,2
S Dhawan,2016,635,2
S Dhawan,2016,636,7
S Dhawan,2017,1,11
S Dhawan,2017,6,4
S Dhawan,2017,10,14
S Dhawan,2017,14,7
S Dhawan,2017,19,5
S Dhawan,2017,21,19
S Dhawan,2017,25,9
S Dhawan,2017,32,15
S Dhawan,2017,36,11
S Dhawan,2017,39,8
S Dhawan,2017,43,5
S Dhawan,2017,47,18
S Dhawan,2017,52,3
S Dhawan,2017,57,5
S Gopal,2014,508,4
S Gopal,2015,526,1
S Gopal,2016,577,4
S Kaul,2013,446,3
S Kaul,2014,498,2
S Kaul,2017,43,1
S Kaushik,2016,620,1
S Ladda,2010,183,3
S Ladda,2010,189,1
S Nadeem,2011,282,1
S Nadeem,2012,357,1
S Nadeem,2013,382,3
S Nadeem,2013,390,2
S Nadeem,2013,394,1
S Nadeem,2013,404,2
S Nadeem,2013,428,2
S Nadeem,2013,451,2
S Nadeem,2014,465,3
S Nadeem,2014,498,3
S Nadeem,2014,512,5
S Nadeem,2015,543,2
S Nadeem,2016,623,3
S Nadeem,2017,5,1
S Nadeem,2017,35,1
S Nadeem,2017,55,2
S Narwal,2010,184,1
S Narwal,2010,198,1
S Narwal,2010,203,3
S Narwal,2013,424,4
S Rana,2011,298,6
S Rana,2014,471,4
S Rana,2014,488,5
S Rana,2014,495,6
S Rana,2014,499,2
S Rana,2014,503,3
S Rana,2014,506,4
S Rana,2014,510,3
S Randiv,2011,257,1
S Sohal,2008,65,2
S Sohal,2008,69,2
S Sohal,2009,142,5
S Sohal,2009,145,1
S Sohal,2009,149,1
S Sohal,2009,151,5
S Sohal,2009,157,6
S Sohal,2009,161,4
S Sohal,2009,164,2
S Sohal,2009,169,2
S Sohal,2011,245,9
S Sohal,2011,249,2
S Sohal,2011,253,15
S Sohal,2011,260,2
S Sohal,2011,265,1
S Sohal,2011,272,7
S Sohal,2011,275,6
S Sohal,2011,286,1
S Sohal,2011,292,10
S Sohal,2011,295,9
S Sreesanth,2008,69,1
S Sreesanth,2008,116,1
S Sreesanth,2009,145,2
S Sreesanth,2009,157,3
S Sreesanth,2010,177,4
S Sreesanth,2010,186,1
S Sreesanth,2010,193,2
S Sreesanth,2011,244,2
S Sreesanth,2011,265,1
S Sreesanth,2011,269,1
S Sreesanth,2013,389,1
S Sreesanth,2013,407,1
S Sriram,2010,217,11
S Sriram,2011,293,2
S Tyagi,2010,179,2
S Vidyut,2008,79,12
S Vidyut,2008,83,3
S Vidyut,2008,87,7
S Vidyut,2008,91,1
S Vidyut,2008,96,3
S Vidyut,2008,107,1
S Vidyut,2008,116,3
S Vidyut,2008,117,5
SA Abbott,2015,522,2
SA Abbott,2015,525,3
SA Asnodkar,2008,78,12
SA Asnodkar,2008,83,10
SA Asnodkar,2008,86,14
SA Asnodkar,2008,101,13
SA Asnodkar,2008,105,1
SA Asnodkar,2008,110,11
SA Asnodkar,2008,113,6
SA Asnodkar,2008,115,5
SA Asnodkar,2008,117,7
SA Asnodkar,2009,119,1
SA Asnodkar,2009,130,2
SA Asnodkar,2009,133,2
SA Asnodkar,2009,137,3
SA Asnodkar,2009,140,1
SA Asnodkar,2009,152,9
SA Asnodkar,2009,155,13
SA Asnodkar,2009,168,2
SA Asnodkar,2010,180,2
SA Asnodkar,2011,256,3
SA Yadav,2012,310,3
SA Yadav,2014,458,1
SA Yadav,2014,463,1
SA Yadav,2014,468,5
SA Yadav,2014,472,6
SA Yadav,2014,476,7
SA Yadav,2014,478,5
SA Yadav,2014,482,5
SA Yadav,2014,511,2
SA Yadav,2014,514,4
SA Yadav,2014,517,2
SA Yadav,2015,518,7
SA Yadav,2015,522,4
SA Yadav,2015,527,2
SA Yadav,2015,532,3
SA Yadav,2015,535,5
SA Yadav,2015,537,1
SA Yadav,2015,545,4
SA Yadav,2015,547,8
SA Yadav,2015,550,1
SA Yadav,2015,555,1
SA Yadav,2015,560,4
SA Yadav,2015,567,3
SA Yadav,2015,570,1
SA Yadav,2016,581,1
SA Yadav,2016,589,5
SA Yadav,2016,596,16
SA Yadav,2016,600,8
SA Yadav,2016,602,5
SA Yadav,2016,606,3
SA Yadav,2016,614,3
SA Yadav,2016,624,2
SA Yadav,2016,627,6
SA Yadav,2016,631,1
SA Yadav,2016,634,5
SA Yadav,2017,7,6
SA Yadav,2017,14,1
SA Yadav,2017,18,3
SA Yadav,2017,23,1
SA Yadav,2017,27,7
SA Yadav,2017,40,6
SA Yadav,2017,58,11
SB Bangar,2008,64,5
SB Bangar,2008,66,5
SB Bangar,2008,77,3
SB Bangar,2008,89,3
SB Bangar,2008,92,2
SB Bangar,2008,111,2
SB Bangar,2009,126,4
SB Jakati,2009,141,3
SB Jakati,2009,159,3
SB Jakati,2012,308,3
SB Jakati,2012,318,1
SB Jakati,2016,633,1
SB Joshi,2008,60,3
SB Joshi,2008,70,3
SB Styris,2008,64,4
SB Styris,2008,85,14
SB Styris,2008,89,5
SB Styris,2008,92,4
SB Styris,2008,98,10
SB Styris,2008,108,1
SB Styris,2008,111,2
SB Styris,2008,114,8
SB Styris,2009,124,3
SB Styris,2011,235,1
SB Wagh,2011,254,1
SB Wagh,2011,277,1
SC Ganguly,2008,60,5
SC Ganguly,2008,64,10
SC Ganguly,2008,71,7
SC Ganguly,2008,75,1
SC Ganguly,2008,78,14
SC Ganguly,2008,81,2
SC Ganguly,2008,88,6
SC Ganguly,2008,92,18
SC Ganguly,2008,95,1
SC Ganguly,2008,99,7
SC Ganguly,2008,103,3
SC Ganguly,2008,105,12
SC Ganguly,2008,112,18
SC Ganguly,2009,121,5
SC Ganguly,2009,126,11
SC Ganguly,2009,132,10
SC Ganguly,2009,134,4
SC Ganguly,2009,138,1
SC Ganguly,2009,142,5
SC Ganguly,2009,154,16
SC Ganguly,2009,156,2
SC Ganguly,2009,163,13
SC Ganguly,2009,166,5
SC Ganguly,2009,168,1
SC Ganguly,2010,175,1
SC Ganguly,2010,178,8
SC Ganguly,2010,182,7
SC Ganguly,2010,187,10
SC Ganguly,2010,191,11
SC Ganguly,2010,196,13
SC Ganguly,2010,200,3
SC Ganguly,2010,204,17
SC Ganguly,2010,208,7
SC Ganguly,2010,213,12
SC Ganguly,2010,217,11
SC Ganguly,2010,222,3
SC Ganguly,2010,227,14
SC Ganguly,2010,230,13
SC Ganguly,2011,286,9
SC Ganguly,2011,295,1
SC Ganguly,2011,298,9
SC Ganguly,2012,310,3
SC Ganguly,2012,315,4
SC Ganguly,2012,321,5
SC Ganguly,2012,324,6
SC Ganguly,2012,329,5
SC Ganguly,2012,332,8
SC Ganguly,2012,335,12
SC Ganguly,2012,339,2
SC Ganguly,2012,341,8
SC Ganguly,2012,348,12
SC Ganguly,2012,351,10
SC Ganguly,2012,353,10
SC Ganguly,2012,358,6
SC Ganguly,2012,365,1
SC Ganguly,2012,375,4
SD Chitnis,2008,106,2
SD Chitnis,2008,109,3
SD Chitnis,2009,160,4
SD Chitnis,2011,284,5
SD Chitnis,2012,359,3
SD Chitnis,2012,366,5
SD Chitnis,2012,371,6
SD Chitnis,2012,374,11
SE Bond,2010,182,2
SE Marsh,2008,77,19
SE Marsh,2008,81,10
SE Marsh,2008,84,13
SE Marsh,2008,91,13
SE Marsh,2008,94,15
SE Marsh,2008,97,20
SE Marsh,2008,100,2
SE Marsh,2008,106,15
SE Marsh,2008,108,15
SE Marsh,2008,112,13
SE Marsh,2008,116,6
SE Marsh,2010,201,16
SE Marsh,2010,205,2
SE Marsh,2010,225,1
SE Marsh,2010,228,19
SE Marsh,2011,239,2
SE Marsh,2011,243,5
SE Marsh,2011,256,14
SE Marsh,2011,259,12
SE Marsh,2011,270,2
SE Marsh,2011,273,19
SE Marsh,2011,280,4
SE Marsh,2011,284,9
SE Marsh,2011,287,13
SE Marsh,2011,290,12
SE Marsh,2011,293,10
SE Marsh,2011,296,16
SE Marsh,2011,300,2
SE Marsh,2012,311,3
SE Marsh,2012,321,16
SE Marsh,2012,325,3
SE Marsh,2012,330,11
SE Marsh,2012,333,7
SE Marsh,2012,336,14
SE Marsh,2012,340,8
SE Marsh,2012,343,8
SE Marsh,2012,350,4
SE Marsh,2012,354,8
SE Marsh,2012,359,6
SE Marsh,2012,366,2
SE Marsh,2012,369,4
SE Marsh,2013,412,16
SE Marsh,2013,421,6
SE Marsh,2013,425,18
SE Marsh,2013,429,2
SE Marsh,2013,436,19
SE Marsh,2013,440,7
SE Marsh,2013,448,3
SE Marsh,2013,450,14
SE Marsh,2014,505,6
SE Marsh,2014,509,11
SE Marsh,2015,536,14
SE Marsh,2015,542,5
SE Marsh,2015,544,2
SE Marsh,2015,548,2
SE Marsh,2016,583,5
SE Marsh,2016,586,3
SE Marsh,2016,589,16
SE Marsh,2016,594,11
SE Marsh,2016,597,12
SE Marsh,2016,604,2
SE Marsh,2017,22,6
SE Marsh,2017,26,8
SE Marsh,2017,32,14
SE Marsh,2017,42,6
SE Marsh,2017,46,15
SE Marsh,2017,48,5
SE Marsh,2017,50,5
SE Marsh,2017,54,4
SJ Srivastava,2010,193,1
SJ Srivastava,2010,201,1
SJ Srivastava,2011,284,1
SJ Srivastava,2011,287,1
SK Raina,2008,61,6
SK Raina,2008,67,11
SK Raina,2008,74,6
SK Raina,2008,79,2
SK Raina,2008,83,12
SK Raina,2008,85,10
SK Raina,2008,87,2
SK Raina,2008,91,6
SK Raina,2008,96,3
SK Raina,2008,107,9
SK Raina,2008,110,7
SK Raina,2008,114,16
SK Raina,2008,116,13
SK Raina,2008,117,12
SK Raina,2009,118,3
SK Raina,2009,122,9
SK Raina,2009,125,10
SK Raina,2009,131,6
SK Raina,2009,137,19
SK Raina,2009,141,9
SK Raina,2009,144,6
SK Raina,2009,149,8
SK Raina,2009,152,2
SK Raina,2009,159,3
SK Raina,2009,162,3
SK Raina,2009,166,11
SK Raina,2009,169,9
SK Raina,2009,173,7
SK Raina,2010,179,1
SK Raina,2010,182,7
SK Raina,2010,185,13
SK Raina,2010,190,6
SK Raina,2010,192,3
SK Raina,2010,194,17
SK Raina,2010,198,5
SK Raina,2010,202,13
SK Raina,2010,206,4
SK Raina,2010,211,5
SK Raina,2010,216,14
SK Raina,2010,222,14
SK Raina,2010,224,6
SK Raina,2010,228,8
SK Raina,2010,232,2
SK Raina,2010,234,11
SK Raina,2011,235,10
SK Raina,2011,243,1
SK Raina,2011,248,5
SK Raina,2011,252,14
SK Raina,2011,257,2
SK Raina,2011,262,1
SK Raina,2011,264,8
SK Raina,2011,272,14
SK Raina,2011,276,18
SK Raina,2011,281,3
SK Raina,2011,285,10
SK Raina,2011,289,4
SK Raina,2011,297,3
SK Raina,2011,302,2
SK Raina,2011,304,17
SK Raina,2011,307,2
SK Raina,2012,308,10
SK Raina,2012,313,5
SK Raina,2012,318,4
SK Raina,2012,320,5
SK Raina,2012,324,6
SK Raina,2012,332,2
SK Raina,2012,334,10
SK Raina,2012,343,6
SK Raina,2012,347,12
SK Raina,2012,352,8
SK Raina,2012,355,8
SK Raina,2012,361,5
SK Raina,2012,364,6
SK Raina,2012,368,4
SK Raina,2012,371,5
SK Raina,2012,379,1
SK Raina,2012,380,5
SK Raina,2012,381,10
SK Raina,2013,386,2
SK Raina,2013,396,8
SK Raina,2013,399,5
SK Raina,2013,404,9
SK Raina,2013,406,2
SK Raina,2013,410,11
SK Raina,2013,414,7
SK Raina,2013,418,10
SK Raina,2013,422,18
SK Raina,2013,425,16
SK Raina,2013,430,1
SK Raina,2013,435,15
SK Raina,2013,442,2
SK Raina,2013,446,4
SK Raina,2013,452,1
SK Raina,2013,454,13
SK Raina,2013,457,1
SK Raina,2014,460,7
SK Raina,2014,465,12
SK Raina,2014,467,3
SK Raina,2014,470,2
SK Raina,2014,474,4
SK Raina,2014,478,8
SK Raina,2014,483,9
SK Raina,2014,486,7
SK Raina,2014,490,4
SK Raina,2014,494,3
SK Raina,2014,499,14
SK Raina,2014,504,16
SK Raina,2014,507,4
SK Raina,2014,510,6
SK Raina,2014,515,13
SK Raina,2014,516,6
SK Raina,2015,519,2
SK Raina,2015,521,6
SK Raina,2015,527,3
SK Raina,2015,530,9
SK Raina,2015,533,3
SK Raina,2015,538,11
SK Raina,2015,542,11
SK Raina,2015,547,6
SK Raina,2015,551,6
SK Raina,2015,554,14
SK Raina,2015,559,4
SK Raina,2015,563,2
SK Raina,2015,565,4
SK Raina,2015,569,14
SK Raina,2015,573,6
SK Raina,2015,575,1
SK Raina,2015,576,10
SK Raina,2016,579,4
SK Raina,2016,582,9
SK Raina,2016,585,8
SK Raina,2016,591,20
SK Raina,2016,595,9
SK Raina,2016,599,2
SK Raina,2016,601,12
SK Raina,2016,604,4
SK Raina,2016,607,8
SK Raina,2016,610,3
SK Raina,2016,614,8
SK Raina,2016,627,13
SK Raina,2016,630,13
SK Raina,2016,633,3
SK Raina,2016,635,2
SK Raina,2017,3,17
SK Raina,2017,6,5
SK Raina,2017,13,10
SK Raina,2017,16,12
SK Raina,2017,20,3
SK Raina,2017,23,14
SK Raina,2017,26,8
SK Raina,2017,30,11
SK Raina,2017,34,2
SK Raina,2017,38,2
SK Raina,2017,41,12
SK Raina,2017,46,9
SK Raina,2017,49,2
SK Raina,2017,52,3
SK Trivedi,2008,62,3
SK Trivedi,2008,86,2
SK Trivedi,2008,115,1
SK Trivedi,2009,137,2
SK Trivedi,2009,155,2
SK Trivedi,2009,165,4
SK Trivedi,2010,184,1
SK Trivedi,2010,203,2
SK Trivedi,2010,210,2
SK Trivedi,2010,227,1
SK Trivedi,2011,251,2
SK Trivedi,2012,319,3
SK Trivedi,2013,407,2
SK Trivedi,2013,449,1
SK Warne,2008,62,4
SK Warne,2008,68,3
SK Warne,2008,78,3
SK Warne,2008,86,3
SK Warne,2008,93,4
SK Warne,2008,115,1
SK Warne,2008,117,3
SK Warne,2009,119,3
SK Warne,2009,126,1
SK Warne,2009,130,12
SK Warne,2009,133,1
SK Warne,2009,137,3
SK Warne,2009,140,6
SK Warne,2009,152,3
SK Warne,2009,155,1
SK Warne,2009,165,1
SK Warne,2009,168,9
SK Warne,2010,176,1
SK Warne,2010,184,3
SK Warne,2010,187,2
SK Warne,2010,203,1
SK Warne,2010,210,2
SK Warne,2010,227,3
SK Warne,2011,251,3
SK Warne,2011,256,1
SK Warne,2011,285,1
SK Warne,2011,294,3
SL Malinga,2009,160,1
SL Malinga,2010,234,1
SL Malinga,2011,267,2
SL Malinga,2011,306,2
SL Malinga,2012,310,2
SL Malinga,2012,342,4
SL Malinga,2012,351,4
SL Malinga,2012,355,1
SL Malinga,2012,370,2
SL Malinga,2012,379,6
SL Malinga,2013,403,3
SL Malinga,2013,417,1
SL Malinga,2013,447,1
SL Malinga,2013,450,1
SL Malinga,2013,454,1
SL Malinga,2013,457,1
SL Malinga,2014,462,3
SL Malinga,2015,539,4
SL Malinga,2017,34,1
SL Malinga,2017,56,1
SM Harwood,2009,140,2
SM Harwood,2009,152,3
SM Katich,2008,61,6
SM Katich,2008,73,14
SM Katich,2009,139,2
SM Katich,2009,142,9
SM Katich,2009,145,4
SM Katich,2009,149,9
SM Katich,2009,151,5
SM Katich,2009,157,1
SM Katich,2009,161,4
SM Katich,2009,164,3
SM Katich,2009,169,6
SM Pollock,2008,63,4
SM Pollock,2008,67,7
SM Pollock,2008,69,7
SM Pollock,2008,72,9
SM Pollock,2008,82,6
SM Pollock,2008,106,1
SM Pollock,2008,109,4
SM Pollock,2008,113,1
SMSM Senanayake,2013,400,1
SMSM Senanayake,2013,406,5
SMSM Senanayake,2013,415,1
SMSM Senanayake,2013,445,1
SN Khan,2015,538,3
SN Khan,2015,546,7
SN Khan,2015,554,3
SN Khan,2015,557,3
SN Khan,2015,566,2
SN Khan,2015,574,1
SN Khan,2015,575,7
SN Khan,2016,580,3
SN Khan,2016,587,1
SN Khan,2016,590,7
SN Khan,2016,592,1
SN Thakur,2015,548,2
SN Thakur,2017,13,1
SN Thakur,2017,17,1
SN Thakur,2017,43,1
SP Fleming,2008,79,4
SP Fleming,2008,83,1
SP Fleming,2008,85,5
SP Fleming,2008,87,10
SP Fleming,2008,91,2
SP Fleming,2008,96,8
SP Fleming,2008,103,8
SP Fleming,2008,107,12
SP Fleming,2008,110,2
SP Fleming,2008,114,3
SP Goswami,2008,90,8
SP Goswami,2008,104,11
SP Goswami,2008,107,6
SP Goswami,2009,134,12
SP Goswami,2009,139,5
SP Goswami,2010,178,2
SP Goswami,2011,266,7
SP Goswami,2011,298,1
SP Goswami,2011,303,2
SP Goswami,2011,305,2
SP Goswami,2012,314,7
SP Goswami,2012,319,1
SP Goswami,2012,322,9
SP Goswami,2012,338,1
SP Goswami,2012,349,7
SP Goswami,2012,373,1
SP Jackson,2017,31,2
SP Jackson,2017,36,7
SP Jackson,2017,40,3
SP Narine,2012,314,1
SP Narine,2012,370,2
SP Narine,2013,389,1
SP Narine,2013,392,1
SP Narine,2013,400,1
SP Narine,2013,406,3
SP Narine,2013,434,2
SP Narine,2013,453,2
SP Narine,2014,472,3
SP Narine,2014,476,1
SP Narine,2014,478,1
SP Narine,2014,517,2
SP Narine,2015,560,1
SP Narine,2016,602,2
SP Narine,2016,627,2
SP Narine,2016,634,1
SP Narine,2017,7,2
SP Narine,2017,11,5
SP Narine,2017,14,3
SP Narine,2017,18,1
SP Narine,2017,23,4
SP Narine,2017,27,5
SP Narine,2017,29,3
SP Narine,2017,31,2
SP Narine,2017,36,2
SP Narine,2017,40,1
SP Narine,2017,45,4
SP Narine,2017,48,4
SP Narine,2017,53,1
SP Narine,2017,58,4
SPD Smith,2012,310,11
SPD Smith,2012,315,4
SPD Smith,2012,321,4
SPD Smith,2012,324,8
SPD Smith,2012,329,5
SPD Smith,2012,332,9
SPD Smith,2012,335,6
SPD Smith,2012,341,4
SPD Smith,2012,348,9
SPD Smith,2012,351,2
SPD Smith,2012,353,6
SPD Smith,2012,358,9
SPD Smith,2012,362,9
SPD Smith,2012,365,11
SPD Smith,2013,399,6
SPD Smith,2013,402,9
SPD Smith,2013,409,5
SPD Smith,2013,411,9
SPD Smith,2013,419,2
SPD Smith,2013,422,12
SPD Smith,2013,426,1
SPD Smith,2014,464,5
SPD Smith,2014,467,7
SPD Smith,2014,476,4
SPD Smith,2014,482,1
SPD Smith,2014,487,10
SPD Smith,2014,492,8
SPD Smith,2014,494,3
SPD Smith,2015,520,10
SPD Smith,2015,523,3
SPD Smith,2015,526,15
SPD Smith,2015,529,4
SPD Smith,2015,533,3
SPD Smith,2015,536,2
SPD Smith,2015,540,12
SPD Smith,2015,549,7
SPD Smith,2015,558,13
SPD Smith,2015,563,3
SPD Smith,2015,570,4
SPD Smith,2015,574,5
SPD Smith,2016,582,3
SPD Smith,2016,586,8
SPD Smith,2016,592,2
SPD Smith,2016,596,9
SPD Smith,2016,598,10
SPD Smith,2016,601,18
SPD Smith,2016,605,7
SPD Smith,2017,2,17
SPD Smith,2017,4,9
SPD Smith,2017,13,10
SPD Smith,2017,17,10
SPD Smith,2017,25,7
SPD Smith,2017,28,4
SPD Smith,2017,29,13
SPD Smith,2017,33,11
SPD Smith,2017,38,1
SPD Smith,2017,40,3
SPD Smith,2017,43,15
SPD Smith,2017,51,10
SPD Smith,2017,54,7
SPD Smith,2017,56,1
SPD Smith,2017,59,18
SR Tendulkar,2008,90,14
SR Tendulkar,2008,96,5
SR Tendulkar,2008,99,1
SR Tendulkar,2008,102,8
SR Tendulkar,2008,106,16
SR Tendulkar,2008,109,8
SR Tendulkar,2008,113,11
SR Tendulkar,2009,118,19
SR Tendulkar,2009,128,11
SR Tendulkar,2009,132,13
SR Tendulkar,2009,135,2
SR Tendulkar,2009,138,8
SR Tendulkar,2009,143,3
SR Tendulkar,2009,147,2
SR Tendulkar,2009,150,5
SR Tendulkar,2009,153,1
SR Tendulkar,2009,157,12
SR Tendulkar,2009,160,11
SR Tendulkar,2009,162,5
SR Tendulkar,2009,170,11
SR Tendulkar,2010,176,5
SR Tendulkar,2010,183,10
SR Tendulkar,2010,188,9
SR Tendulkar,2010,191,18
SR Tendulkar,2010,194,18
SR Tendulkar,2010,199,15
SR Tendulkar,2010,201,6
SR Tendulkar,2010,207,7
SR Tendulkar,2010,211,11
SR Tendulkar,2010,215,9
SR Tendulkar,2010,219,18
SR Tendulkar,2010,221,9
SR Tendulkar,2010,226,5
SR Tendulkar,2010,231,2
SR Tendulkar,2010,234,14
SR Tendulkar,2011,238,17
SR Tendulkar,2011,242,17
SR Tendulkar,2011,247,20
SR Tendulkar,2011,254,13
SR Tendulkar,2011,257,2
SR Tendulkar,2011,260,9
SR Tendulkar,2011,267,5
SR Tendulkar,2011,273,16
SR Tendulkar,2011,277,9
SR Tendulkar,2011,282,4
SR Tendulkar,2011,287,2
SR Tendulkar,2011,292,15
SR Tendulkar,2011,299,12
SR Tendulkar,2011,303,13
SR Tendulkar,2011,305,11
SR Tendulkar,2011,306,8
SR Tendulkar,2012,308,8
SR Tendulkar,2012,336,8
SR Tendulkar,2012,340,10
SR Tendulkar,2012,342,2
SR Tendulkar,2012,346,5
SR Tendulkar,2012,351,11
SR Tendulkar,2012,355,14
